,Time,position_x,position_y,position_z,orientation_w,orientation_x,orientation_y,orientation_z,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2344,234.4,2.1100924661958103,0.8540544420208007,0.6857701547299053,-0.6190977841110801,-0.028089308489432675,-0.04087075364294129,2.701911758189803,0.0968552616838315,0.0060490562092539,-0.0069412989342089,-0.0201962822493643,-0.0227567553542742,0.6278696963528024
2345,234.5,2.10215169776959,0.8596693200466551,0.6854972338008284,-0.6486849009082798,-0.027560107886819653,-0.04284927374637723,2.7123152496704583,0.0832758638328155,0.0110166067311532,-0.0060838144080253,-0.0213841656273293,-0.0253986937004369,0.5776711887729021
2346,234.6,2.094724179641253,0.8636307674153865,0.685230047751027,-0.6761657290381482,-0.02683642485693961,-0.04482185032875834,2.7211114893736146,0.0854555643505245,0.0014095890998269,-0.0050658685175369,-0.0249508275031595,-0.0285648380011097,0.5336334527423197
2347,234.7,2.087441347077119,0.8681280798143399,0.6850362296240272,-0.7017540619343254,-0.025965567539450507,-0.046885006072606025,2.7285753411452935,0.0854555643505245,0.0014095890998269,-0.0050658685175369,-0.0276700231562373,-0.0315326185941156,0.506096189114309
2348,234.8,2.0799349795196513,0.872240722806548,0.6848273082316882,-0.7261953856140179,-0.024907534592019533,-0.049051575481714224,2.735018750660491,0.0866578988593604,0.0020970921512109,-0.0052326001594782,-0.0288776812735441,-0.0346674073127722,0.4806759455591626
2349,234.9,2.072103600970627,0.8759849689877154,0.6845746743007194,-0.7495461493232476,-0.023611463692575586,-0.05123131383685534,2.7405872706294696,0.0866578988593604,0.0020970921512109,-0.0052326001594782,-0.0299465847179383,-0.035445292901879,0.4624091420568077
2350,235.0,2.0641069617320977,0.8793586622317092,0.6842820172819495,-0.7721282213753806,-0.02220426246175141,-0.053378370348076104,2.745422879070039,0.0968132994380013,-0.000324510250487,-0.0054424933735726,-0.0308711143934393,-0.0351830111634174,0.4445616991544642
2351,235.1,2.055116551630057,0.8829763556872539,0.6839500080203312,-0.7939361941371345,-0.020744126800030273,-0.05547865030641007,2.749596822727962,0.1019705795577639,0.0029489539986652,-0.0032580228286501,-0.0299574548569444,-0.0364828672611597,0.4182123163263178
2352,235.2,2.045394604917609,0.8860805297428348,0.6838052429319365,-0.8145285548800432,-0.019142025037144995,-0.05745726012660142,2.7531023317500813,0.0952147443308139,0.0046928819274754,-0.0072792099468453,-0.0319413109596782,-0.0366874758790449,0.4025257508010379
2353,235.3,2.036143904924765,0.8884209927402326,0.6832091235123698,-0.8344114372328997,-0.017476653918577487,-0.059457200752102986,2.7560809879935912,0.0952147443308139,0.0046928819274754,-0.0072792099468453,-0.0283113851195453,-0.0378875811699,0.3846706311051287
2354,235.4,2.0268117185967327,0.8903995820839841,0.682573467701526,-0.8534648359769531,-0.01567182271605124,-0.06120759872208277,2.75856305480832,0.1007333530127745,0.0065119661887567,-0.0041592722130288,-0.0221732027270704,-0.0386009082121921,0.3712401236094546
2355,235.5,2.0168428783406824,0.8920021309115025,0.6822224722790666,-0.8718924164318462,-0.013752518891866081,-0.062591124896166,2.7606426272797733,0.1007333530127745,0.0065119661887567,-0.0041592722130288,-0.0143649983312852,-0.0388927941671527,0.3554229720493337
2356,235.6,2.00682211279398,0.893226994306752,0.6818311870853504,-0.8895698247201753,-0.011749988568787962,-0.06351307164026057,2.762302476051431,0.0985537267839106,0.0109151463121458,-0.0020698019332936,-0.0064180047982392,-0.0373454719755644,0.3402091960108618
2357,235.7,1.9969155685599922,0.8936495733057003,0.6816204171865197,-0.9065154735570117,-0.009781618464924513,-0.06396826808955358,2.7636079823745066,0.1083845168258652,-0.0007030982198919,-0.0051898195346796,0.000303623506384,-0.0373665908280873,0.3315436353494378
