,orientation_w,orientation_w_integrated
2247,0.9989057810972412,-0.2945825571441358
2248,0.998879975568526,-0.2940931308174536
2249,0.9988554970198044,-0.2936451415682104
2250,0.9988323972866386,-0.2932660857278413
2251,0.9988116580946268,-0.2929145721966887
2252,0.998783807959224,-0.2925669930321025
2253,0.9987599078356098,-0.2921293098635237
2254,0.9987441662262592,-0.2916511102030373
2255,0.9987435093596624,-0.2912900112660375
2256,0.9987485295230512,-0.2910512240686199
2257,0.9987615277397792,-0.2909552686820043
2258,0.998778056145075,-0.2909470439031791
2259,0.9987959434905896,-0.2910055673481563
2260,0.9988083771580362,-0.2911364753524423
2261,0.998810237105202,-0.2912540453578537
2262,0.9988076353765182,-0.2912717922544566
2263,0.9988126827465508,-0.2912078506365616
2264,0.998811096441959,-0.2911640513461559
2265,0.9988106837273836,-0.2911390042599171
2266,0.9988067973932284,-0.2911241545648307
2267,0.9987965348050628,-0.2910688350373247
2268,0.998781704900841,-0.2909299536674669
2269,0.998771956463404,-0.2906334752153224
2270,0.9987709948639738,-0.2903942014793369
2271,0.9987783971440096,-0.2902250229967649
2272,0.9987925869622696,-0.29023477979136
2273,0.9988103405575528,-0.2903814235662004
2274,0.998824875805348,-0.2907030026735003
2275,0.998835328191888,-0.2909610594576695
2276,0.9988537957846202,-0.2911726163587704
2277,0.9988744836196723,-0.291455522313067
2278,0.998900578425736,-0.2917734121780102
2279,0.998934720565306,-0.2921353291135322
2280,0.9989760187712148,-0.2925043714821232
2281,0.9990169191502646,-0.29288349770056
2282,0.9990637604264844,-0.2932141441059888
2283,0.9991092251812012,-0.2934783091555685
2284,0.9991548955305052,-0.2936774493881067
2285,0.9991914514601996,-0.2938481789233588
2286,0.9992189376072558,-0.2939858159906504
2287,0.999238807811298,-0.2941085757568445
2288,0.9992527416889596,-0.2942116211871176
2289,0.9992596855920806,-0.294289353811962
2290,0.9992615896823982,-0.2943391820424343
2291,0.9992597178949384,-0.2943770066190778
2292,0.9992573622496564,-0.2943991768415051
2293,0.9992476154269904,-0.2944126059544545
2294,0.9992358685632068,-0.2944123656041131
2295,0.9992186732281946,-0.2945053361973184
2296,0.9991958818589824,-0.2946410669362494
2297,0.9991741801586824,-0.2948504812871942
2298,0.9991472881547396,-0.2951236850136539
2299,0.9991187114334512,-0.2954600597451443
2300,0.999089240689705,-0.2958288254204366
2301,0.9990645111823796,-0.2960813631197097
2302,0.9990468254029292,-0.2962022009849959
2303,0.9990340941934616,-0.296210689980193
2304,0.9990266268318896,-0.2961342863234119
2305,0.999020149017168,-0.2960379913708052
2306,0.9990198963458776,-0.2960032944019607
2307,0.9990204774951678,-0.2959725497931027
2308,0.999022167619702,-0.2959532183164858
2309,0.9990273022088978,-0.2959441503778627
2310,0.9990350481515596,-0.2959213888946806
2311,0.9990448169272954,-0.2959083007024141
2312,0.9990569621360554,-0.2959031555973339
2313,0.9990758374415932,-0.2960250589891797
2314,0.9990964281146716,-0.2962173142876479
2315,0.9991258260025512,-0.2963572512068121
2316,0.9991623284399892,-0.296414442598556
2317,0.999203953161204,-0.2963756069227957
2318,0.9992450348521748,-0.2962257533963044
2319,0.999280852029691,-0.2960724844240583
2320,0.9993118783908996,-0.2959752420928817
2321,0.9993371050806532,-0.2959012453025842
2322,0.9993560308016718,-0.2958392488212701
2323,0.9993666990473856,-0.2957919608216049
2324,0.9993660275657458,-0.2957440377285138
2325,0.9993539827203446,-0.2957186679473507
2326,0.9993302180475904,-0.2957056099151184
2327,0.9992975318832668,-0.2957075577573575
2328,0.999257237494079,-0.2957139394959927
2329,0.9992131142197276,-0.2957055011658243
2330,0.9991646032857346,-0.295705053365884
2331,0.9991160159026988,-0.295701186698874
2332,0.9990708673175872,-0.2956996758396664
2333,0.9990313972400234,-0.2956991668969791
2334,0.9989973308225116,-0.2956185944712239
2335,0.9989731376552476,-0.2954133361877295
2336,0.9989568803643812,-0.2951363620970046
2337,0.9989583992178076,-0.2948308321294291
2338,0.9989738123406392,-0.294700674144332
2339,0.998996481038109,-0.2947390565968772
2340,0.9990325218480528,-0.2949466109794369
2341,0.9990723439161886,-0.2952202058872273
2342,0.9991206648825398,-0.2952934082106161
2343,0.9991708359954928,-0.295241765406003
2344,0.9992167349734422,-0.2950955221855147
2345,0.9992568916037956,-0.2948613671478532
2346,0.9992919776534688,-0.2945888292156247
2347,0.9993150052686935,-0.2943932025350089
2348,0.9993250870273652,-0.2944430799207329
2349,0.9993260184164428,-0.2946846053425971
2350,0.9993181575406764,-0.2949885648772866
2351,0.9993041447991026,-0.2952203157170962
2352,0.9992870032863704,-0.2952414467792145
2353,0.9992625200135876,-0.2951980606707349
2354,0.9992349815405266,-0.2950529971892092
2355,0.9991850198177282,-0.2948348689880793
2356,0.99910916125173,-0.2945781474091661
2357,0.9990088601707212,-0.294176521808504
2358,0.998876180231938,-0.2935918411150465
2359,0.998691622374558,-0.2925825899306764
2360,0.9984897959001215,-0.2905117168196159
2361,0.9983162607793876,-0.2888011485580462
2362,0.998175628534822,-0.2875322396988826
2363,0.998077281752572,-0.2865802136474188
2364,0.9980037125816196,-0.2859650131919785
2365,0.9979922013900736,-0.2855102313099294
2366,0.9980210578345076,-0.28521273906807
2367,0.9980827061163116,-0.2850696788612559
2368,0.998165780196408,-0.2850214153817076
2369,0.9982710394861204,-0.2850860252177672
2370,0.9983807554114388,-0.2852318885609734
2371,0.9984980819909586,-0.2854758446691008
2372,0.9986427244298935,-0.2858046609648965
2373,0.998754740987487,-0.2862214024828216
2374,0.9988512852790528,-0.286741559131836
2375,0.998947511346074,-0.2873282687817898
2376,0.9990329029075584,-0.2879965939590123
2377,0.9990872156753738,-0.2887415331971126
2378,0.9991298782626892,-0.289443240107152
2379,0.9991562099024364,-0.2900911488474996
2380,0.9991710086305352,-0.2906688031504318
2381,0.9991768690028984,-0.2911761699442166
2382,0.999176887697508,-0.2916459555116642
2383,0.999168978520976,-0.2920743001221783
2384,0.9991575617933092,-0.2924667187202012
2385,0.9991448313953766,-0.2928454117833504
2386,0.99912940486766,-0.2931895880478147
2387,0.9991181507626508,-0.2935175937032437
2388,0.9991022336514184,-0.2938102650706432
2389,0.999085731466246,-0.2940880546501405
2390,0.9990709291701536,-0.2943511357917487
2391,0.9990626658677834,-0.2945874304159316
2392,0.9990586180843486,-0.2948222939656735
2393,0.9990589133241476,-0.2951519994927222
2394,0.9990623058244572,-0.2955384472932877
2395,0.9990687802665672,-0.29591388858331
2396,0.9990737507868372,-0.2961104024387023
2397,0.9990800653117984,-0.2963100845651287
2398,0.9990832078077604,-0.2965198116881956
2399,0.9990825433601132,-0.2967342851609766
2400,0.9990843124434906,-0.2969489081851335
2401,0.9990858178193266,-0.2971702250657801
2402,0.9990857620876278,-0.2973849674763444
2403,0.9990872002669772,-0.2976026727055189
2404,0.9990840327506776,-0.297826313661912
2405,0.9990766849905528,-0.2979687698706596
2406,0.999067461575721,-0.2980013842020469
2407,0.9990626012183708,-0.2979662062221878
2408,0.9990468378582474,-0.2979719005548655
2409,0.99902931899444,-0.2980189211043163
2410,0.9990106907984276,-0.2980846705307204
2411,0.9989917291567612,-0.2981562194063236
2412,0.9989850975714326,-0.2982298234417193
2413,0.9989876714477622,-0.2981905587089075
2414,0.9989878696860612,-0.2980328824277323
2415,0.9989906463127156,-0.297685649686371
2416,0.9989930663147732,-0.2973416726339385
2417,0.9989965373230127,-0.2969848885960207
2418,0.9990023983229394,-0.2967057704255252
2419,0.9990046921534894,-0.2964628597909504
2420,0.9990081098278224,-0.2962529832405962
2421,0.9990112252282506,-0.2960487549718914
2422,0.9990196192336704,-0.295875623434583
2423,0.9990292659042704,-0.2957239417866303
2424,0.9990419024193552,-0.2956058171800233
2425,0.999053257598712,-0.2956250522380645
2426,0.9990636575152748,-0.2957061838306944
2427,0.999076794934214,-0.2958620950656753
2428,0.9990895792155348,-0.2960724542118247
2429,0.9990973884847149,-0.2963371999133907
2430,0.9991013592253254,-0.2965752393690739
2431,0.9991065340959524,-0.2967811101395998
2432,0.9991099617844226,-0.296956161390713
2433,0.9991147846444798,-0.2971250420811109
2434,0.9991235062199534,-0.297264905164368
2435,0.9991383992278188,-0.2972977758338246
2436,0.9991512011725802,-0.2972330854218337
2437,0.9991605461094724,-0.2970978400123711
2438,0.9991658935351516,-0.2969430308231113
2439,0.9991646165051048,-0.2968832192634639
2440,0.9991573346926836,-0.2969680143255871
2441,0.9991426365338644,-0.2971334469681785
2442,0.9991258703805184,-0.2973661090500848
2443,0.9991072615090042,-0.2976299737522477
2444,0.9990951015561508,-0.2979483131189531
2445,0.9990868785104808,-0.2982442947041803
2446,0.9990841927652716,-0.2984049254352873
2447,0.999090952196167,-0.2984086702610273
2448,0.9990996869901227,-0.2983185457138196
2449,0.99911152293989,-0.2981848525316635
2450,0.9991245117571924,-0.2982119115072705
2451,0.9991421054075222,-0.2983170458838543
2452,0.9991579834991569,-0.2984603339441357
2453,0.9991681163108572,-0.2986383544156353
2454,0.9991722862717544,-0.2987646210470826
2455,0.9991708627675648,-0.298877164186299
2456,0.9991648992740656,-0.2989768870653491
2457,0.9991597876746184,-0.299065128520701
2458,0.9991543007062698,-0.2991108709211914
2459,0.9991518026426368,-0.299048496909708
2460,0.9991520461348912,-0.2988995321200162
2461,0.9991490745442388,-0.2986558708739034
2462,0.9991425093596232,-0.2983721608636979
2463,0.9991303456391796,-0.2982525116653609
2464,0.9991144485340536,-0.2982438751333829
2465,0.9990995964646658,-0.2982834608005614
2466,0.9990884251799084,-0.2983762147821734
2467,0.9990847751458124,-0.29840123204911
2468,0.99908531493678,-0.2982711983409021
2469,0.9990889847311412,-0.2980354521569068
2470,0.9990935013994068,-0.2977312332292679
2471,0.9990953627585452,-0.2975258447725856
2472,0.9990989557113062,-0.2974091446258231
2473,0.9991092823522266,-0.2973838688393044
2474,0.9991292582193028,-0.2974059180775754
2475,0.9991527957935636,-0.2974414451048897
2476,0.9991778626054164,-0.2974175724242607
2477,0.9992068736455008,-0.2973644804231466
2478,0.999230886927091,-0.2972938621485245
2479,0.9992508925357216,-0.2972076545922135
2480,0.999262961933433,-0.297117276702137
2481,0.9992651914785388,-0.2970198165345846
2482,0.999260783261866,-0.2969313060575809
2483,0.99925071099778,-0.296842200742305
2484,0.999233654621048,-0.2966759693667722
2485,0.9992110447030812,-0.2964042666156845
2486,0.9991788430738432,-0.2961358968435548
2487,0.9991422495983568,-0.2961650858506323
2488,0.9991033419950422,-0.2964001903856454
2489,0.99906682141904,-0.296722076950664
2490,0.9990391678330818,-0.2969340527675297
2491,0.9990212091561488,-0.2970732296050273
2492,0.9990096501459044,-0.2971656248260699
2493,0.999005787593903,-0.2972250046960584
2494,0.999007347753003,-0.2972619599773683
2495,0.9990136286602164,-0.29726109509993
2496,0.9990155759458808,-0.2972418237396405
2497,0.9990086829082632,-0.2972116302928627
2498,0.9989976470505476,-0.2972036235989315
2499,0.998983433924194,-0.297095362327344
2500,0.9989663840580786,-0.2967843699417273
2501,0.9989264648373724,-0.2967766064345932
2502,0.9988214312506232,-0.2978989739706677
2503,0.998620703353363,-0.2998227084183993
2504,0.9983076127069136,-0.3024642014420624
2505,0.9978918176165364,-0.3056327896776732
2506,0.9973374672695384,-0.3089315618321684
2507,0.996845992336834,-0.3123213806444745
2508,0.996244280013142,-0.3157611636179098
2509,0.9953955466880132,-0.3193066825651679
2510,0.9945272280773728,-0.3230500368121445
2511,0.9934074192043244,-0.3269588395681128
2512,0.9924934642421231,-0.3310574516553242
2513,0.9911563987773282,-0.3352456741282911
2514,0.9898747171882524,-0.33957130078984
2515,0.9887401218329728,-0.3440249737311459
2516,0.9871208954951683,-0.3485781298829897
2517,0.9853465034580844,-0.353277508974617
2518,0.9836279295030794,-0.3581201026600605
2519,0.98182308730377,-0.3631029233499363
2520,0.9809658745760584,-0.3682039493930617
2521,0.9793440078626492,-0.3734095968991364
2522,0.978307870646438,-0.3787153517007962
2523,0.978307870646438,-0.3841049332924754
2524,0.9710387970799356,-0.3895291422058842
2525,0.9682955857102732,-0.3952296410289972
2526,0.9659620322096296,-0.401036476590289
2527,0.9633985973842222,-0.4069419487653767
2528,0.9604597252306084,-0.4130070182759635
2529,0.9574126872739236,-0.419215369791717
2530,0.9541664714859844,-0.4255517411089911
2531,0.9509962016459954,-0.4320430287697269
2532,0.9478177964568764,-0.4386204175299217
2533,0.9445996893315264,-0.4452678779100002
2534,0.941112482163699,-0.4518980911661322
2535,0.9378386189897684,-0.4585741485719235
2536,0.9342879290610304,-0.4653774221568757
2537,0.9305134522972626,-0.4722885771808767
2538,0.92681700321165,-0.479290628183813
2539,0.9228944339267316,-0.4863445197702455
2540,0.91882389414579,-0.4934738396606875
2541,0.9148553843125572,-0.500614378230917
2542,0.9105693771858188,-0.5077995305996059
2543,0.9060687232127508,-0.515027250622311
2544,0.9016164496178124,-0.5223190239021179
2545,0.8973848244337971,-0.5296445784225031
2546,0.893005621391718,-0.5369869707494509
2547,0.8884598791783256,-0.5443669436399591
